datetime_AEST,CO,NO2,O3,PM2.5,PM10
2022-02-13 06:00:00+00:00,0.04452941176470588,1.3170588235294118,4.981764705882353,1.461,12.044470588235294
2022-02-13 07:00:00+00:00,0.05170588235294118,0.951764705882353,6.1949411764705875,0.7878823529411765,10.54005882352941
2022-02-13 08:00:00+00:00,0.05594117647058824,0.902235294117647,7.223,1.3282941176470588,12.590764705882354
2022-02-13 09:00:00+00:00,0.05570588235294118,0.9174705882352941,8.291294117647059,1.5716470588235294,10.921588235294118
2022-02-13 10:00:00+00:00,0.052647058823529415,0.9191176470588235,9.559294117647058,1.595235294117647,10.061235294117647
2022-02-13 11:00:00+00:00,0.05005882352941177,1.0361176470588236,10.682176470588235,2.2091176470588234,9.932588235294117
2022-02-13 12:00:00+00:00,0.050352941176470586,0.9991764705882353,11.690941176470588,2.2165882352941177,9.876235294117647
2022-02-13 13:00:00+00:00,0.05323529411764706,0.945235294117647,12.481764705882354,0.763,10.004529411764706
2022-02-13 14:00:00+00:00,0.051941176470588234,0.9781764705882354,12.992117647058823,1.9664705882352942,12.058588235294119
2022-02-13 15:00:00+00:00,0.05152941176470588,0.9570588235294117,13.257,1.6981764705882352,10.236235294117646
2022-02-13 16:00:00+00:00,0.05135294117647059,1.0284117647058824,13.549117647058823,1.4275882352941176,10.734235294117648
2022-02-13 17:00:00+00:00,0.050176470588235295,0.9651764705882354,13.757176470588236,2.4025882352941177,10.502705882352942
2022-02-13 18:00:00+00:00,0.04994117647058823,1.258058823529412,13.290529411764705,1.291764705882353,9.384411764705883
2022-02-13 19:00:00+00:00,0.059705882352941185,1.8604117647058824,11.823764705882354,1.0337058823529413,11.130588235294118
2022-02-13 20:00:00+00:00,0.06276470588235294,2.0054117647058822,10.990235294117648,1.2999999999999998,14.336647058823528
2022-02-13 21:00:00+00:00,0.06017647058823529,2.021588235294118,10.080411764705882,1.002823529411765,11.679941176470589
2022-02-13 22:00:00+00:00,0.05758823529411765,1.9741176470588238,8.917294117647058,1.3666470588235295,8.105764705882352
2022-02-13 23:00:00+00:00,0.05347058823529412,2.383352941176471,8.308,1.6261764705882356,8.080529411764706
2022-02-14 00:00:00+00:00,0.0,0.0,0.0,3.6167499999999997,10.3114375
2022-02-14 01:00:00+00:00,0.056764705882352946,2.8023529411764705,6.211823529411765,2.710647058823529,7.555529411764707
2022-02-14 02:00:00+00:00,0.05888235294117646,3.2908235294117647,5.369647058823529,2.1458823529411766,8.105647058823529
2022-02-14 03:00:00+00:00,0.05576470588235294,4.449058823529412,5.112705882352941,1.889294117647059,7.661823529411765
2022-02-14 04:00:00+00:00,0.061294117647058825,5.878882352941177,2.8344117647058824,2.0258823529411765,9.496411764705883
2022-02-14 05:00:00+00:00,0.08088235294117647,7.125117647058823,1.6060588235294115,2.2212941176470586,15.006
2022-02-14 06:00:00+00:00,0.09670588235294117,8.469470588235295,1.9607058823529413,2.944352941176471,18.638117647058824
2022-02-14 07:00:00+00:00,0.0888235294117647,7.199058823529412,4.097235294117647,2.507,21.62547058823529
2022-02-14 08:00:00+00:00,0.07447058823529412,5.414058823529412,7.218411764705882,3.5721764705882353,15.117764705882353
2022-02-14 09:00:00+00:00,0.06288235294117647,4.382941176470588,9.619882352941177,3.76535294117647,15.629117647058823
2022-02-14 10:00:00+00:00,0.05541176470588235,2.2415294117647058,12.461705882352941,3.186294117647059,13.066941176470587
2022-02-14 11:00:00+00:00,0.0548235294117647,1.7309999999999999,12.875882352941176,4.169411764705882,16.934941176470588
2022-02-14 12:00:00+00:00,0.05641176470588235,1.4258823529411766,12.919941176470589,3.258764705882353,11.66364705882353
2022-02-14 13:00:00+00:00,0.05529411764705882,1.2878235294117648,13.095764705882353,4.910882352941177,12.312176470588234
2022-02-14 14:00:00+00:00,0.055117647058823535,1.366941176470588,12.95970588235294,3.549941176470588,15.076117647058823
2022-02-14 15:00:00+00:00,0.05723529411764706,1.3727647058823529,13.940000000000001,4.004,14.097294117647058
2022-02-14 16:00:00+00:00,0.060411764705882345,1.398294117647059,13.725235294117647,2.458,14.530470588235294
